"Utility.ID","Plant.Code","Prime.Mover","Energy.Source.1","Technology","Nameplate.Capacity","Operating.Year.avg","Operating.Year.max","Operating.Year.min","Net.Generation..Megawatthours.","cap_fac"
56099,10840,"ST","WDS","Wood/Wood Waste Biomass",57,1991.5,1993,1990,0,0
5610,50481,"ST","BIT","Conventional Steam Coal",131.3,1961.21428571429,1994,1936,872053.97,0.758183853422223
5610,50481,"ST","NG","Natural Gas Steam Turbine",63,1971,1983,1966,255327,0.462649489019352
56100,56894,"IC","LFG","Landfill Gas",2.2,2009,2009,2009,8809,0.45708800332088
56101,56895,"IC","LFG","Landfill Gas",11.4,2008,2008,2008,85387,0.85503284466875
56102,56896,"IC","LFG","Landfill Gas",3,2009,2009,2009,23691,0.90148401826484
56103,56897,"IC","LFG","Landfill Gas",3.8,2009,2009,2009,30295,0.910087719298246
56104,56898,"GT","LFG","Landfill Gas",9.2,2010,2010,2010,48046,0.596163390907286
56108,54458,"IC","NG","Natural Gas Internal Combustion Engine",2,1997,1998,1996,0,0
56113,56909,"PV","SUN","Solar Photovoltaic",1.2,2008,2008,2008,1975,0.187880517503805
56119,56924,"WT","WND","Onshore Wind Turbine",150,2008,2008,2008,497398,0.378537290715373
56121,56913,"WT","WND","Onshore Wind Turbine",50,2008,2008,2008,150447,0.343486301369863
56122,56919,"WT","WND","Onshore Wind Turbine",148.5,2008,2008,2008,506592,0.389428531894285
56123,56923,"WT","WND","Onshore Wind Turbine",150,2008,2008,2008,520325,0.395985540334855
56124,56925,"WT","WND","Onshore Wind Turbine",200,2009,2009,2009,565591,0.322825913242009
56127,56914,"GT","NG","Natural Gas Fired Combustion Turbine",118,2010,2010,2010,42126,0.0407534246575342
56128,56915,"PV","SUN","Solar Photovoltaic",2,2009,2010,2008,3290,0.187785388127854
56133,1772,"ST","WDS","Wood/Wood Waste Biomass",18.7,1959,1959,1959,83226.866,0.508063304275633
56137,54638,"ST","BLQ","Wood/Wood Waste Biomass",54,1993,1993,1993,130863.84,0.27664434297311
56142,2628,"GT","NG","Natural Gas Fired Combustion Turbine",46.5,1972,1972,1972,290.362,0.000712824667354053
56142,2632,"GT","NG","Natural Gas Fired Combustion Turbine",41.9,1972,1972,1972,199.132,0.000542528961105481
56143,56928,"GT","NG","Natural Gas Fired Combustion Turbine",4.5,2007,2007,2007,24449,0.620218163368848
56146,460,"IC","DFO","Petroleum Liquids",10,1964,1964,1964,-33,-0.000376712328767123
56146,57980,"WT","WND","Onshore Wind Turbine",29,2012,2012,2012,95452,0.375736104550464
56146,60143,"WT","WND","Onshore Wind Turbine",60.8,2016,2016,2016,32855,0.061687019346311
56146,6516,"IC","DFO","Petroleum Liquids",10,1964,1964,1964,-199,-0.00227168949771689
56146,7995,"IC","DFO","Petroleum Liquids",10,2002,2002,2002,-209,-0.00238584474885845
56147,10245,"ST","BFG","Other Gases",176.2,1969.33333333333,1970,1969,256122.06,0.165934608866015
56150,10475,"OT","BFG","Other Gases",20,1981,1981,1981,105567,0.602551369863014
56152,7954,"GT","DFO","Petroleum Liquids",48,2001,2001,2001,-102,-0.000242579908675799
56155,1831,"ST","SUB","Conventional Steam Coal",331,1963.2,1970,1954,538943.5,0.185870787291865
56155,1832,"ST","SUB","Conventional Steam Coal",154.7,1973,1973,1973,792003.21,0.584430028070238
56155,58427,"CA","NG","Natural Gas Fired Combined Cycle",14,2013,2013,2013,45494,0.370955642530985
56155,58427,"CT","NG","Natural Gas Fired Combined Cycle",84,2013,2013,2013,481281,0.65405658838878
56157,56935,"WT","WND","Onshore Wind Turbine",18.9,2009,2009,2009,43190,0.26086588871977
56158,56934,"WT","WND","Onshore Wind Turbine",10.5,2009,2009,2009,24506,0.266427484235703
56159,56933,"WT","WND","Onshore Wind Turbine",9.9,2009,2009,2009,20559,0.237062404870624
56164,50192,"ST","BLQ","Wood/Wood Waste Biomass",68,1971,1971,1971,243316.18,0.408467935804459
56165,10397,"ST","BFG","Other Gases",152,1962.8,2002,1939,175002.69,0.13143076333814
56167,56917,"PV","SUN","Solar Photovoltaic",199.9,2013.33333333333,2014,2013,536525,0.306388925056135
56171,54586,"CA","NG","Natural Gas Fired Combined Cycle",27.1,1992,1992,1992,19246.502,0.0810734047751436
56171,54586,"CT","NG","Natural Gas Fired Combined Cycle",57.9,2008,2008,2008,70770.54,0.139530721366551
56174,10511,"ST","WDL","Wood/Wood Waste Biomass",29,1987,1987,1987,68919.11,0.271292355534561
56175,56937,"IC","DFO","Petroleum Liquids",1.5,1989,1989,1989,0,0
56183,56938,"PV","SUN","Solar Photovoltaic",1.2,2008,2008,2008,1216,0.115677321156773
56187,50251,"ST","BLQ","Wood/Wood Waste Biomass",28,1985,1985,1985,221600.35,0.903458700260926
56187,50251,"ST","WDS","Wood/Wood Waste Biomass",28,2011,2011,2011,112944.36,0.460471135029354
56189,54719,"IC","DFO","Petroleum Liquids",5.6,2003,2012,1996,295.96,0.00603310502283105
56192,1715,"ST","NUC","Nuclear",811.8,1972,1972,1972,7045181,0.990692789347985
56195,55259,"CA","NG","Natural Gas Fired Combined Cycle",213,2002,2002,2002,711398,0.381266748129569
56195,55259,"CT","NG","Natural Gas Fired Combined Cycle",363.8,2002,2002,2002,2057751,0.645692914216
56201,50137,"GT","NG","Natural Gas Fired Combustion Turbine",101.9,1984,1984,1984,9325,0.0104464937869968
56205,58326,"IC","OBG","Other Waste Biomass",5.6,2013,2013,2013,28694.082,0.584925024461839
56211,2090,"GT","DFO","Petroleum Liquids",22,1974,1974,1974,-101,-0.000524076380240764
56211,2092,"GT","NG","Natural Gas Fired Combustion Turbine",74,1981,1981,1981,6930,0.0106904850055535
56211,2094,"ST","SUB","Conventional Steam Coal",524,1963.66666666667,1969,1960,1332117.7,0.290206546934365
56211,2098,"GT","DFO","Petroleum Liquids",18.9,1990,1990,1990,-603.89,-0.00364747167258583
56211,2098,"GT","NG","Natural Gas Fired Combustion Turbine",103.9,1981.5,1989,1974,-1123.11,-0.00123396442838873
56211,2098,"ST","NG","Natural Gas Steam Turbine",60.5,1956.66666666667,1962,1950,21446.597,0.0404668044077135
56211,2098,"ST","SUB","Conventional Steam Coal",90,1966,1966,1966,61474.593,0.0779738622526636
56211,56151,"GT","NG","Natural Gas Fired Combustion Turbine",351,2005,2005,2005,4655,0.00151393929932743
56211,58024,"IC","LFG","Landfill Gas",1.6,2011,2011,2011,11394,0.812928082191781
56211,6074,"GT","NG","Natural Gas Fired Combustion Turbine",244,1976.5,1979,1975,13231.346,0.00619027715397859
56211,6074,"PV","SUN","Solar Photovoltaic",3,2016,2016,2016,2966,0.112861491628615
56213,55296,"GT","NG","Natural Gas Fired Combustion Turbine",312.8,2002,2002,2002,20164,0.00735878031975149
56214,10870,"GT","NG","Natural Gas Fired Combustion Turbine",171.5,1998.75,2002,1989,991.678,0.000660088927939082
56215,56394,"WT","WND","Onshore Wind Turbine",124.2,2006,2006,2006,308508,0.283557232038471
56215,56479,"WT","WND","Onshore Wind Turbine",90,2007,2007,2007,154794,0.196339421613394
56215,56592,"WT","WND","Onshore Wind Turbine",126.5,2008,2008,2008,308250,0.278168823433862
56215,56593,"WT","WND","Onshore Wind Turbine",209,2008,2008,2008,562424,0.307194511808787
56215,56594,"WT","WND","Onshore Wind Turbine",34.5,2007,2007,2007,93773,0.310280590298458
56215,56920,"WT","WND","Onshore Wind Turbine",142.5,2008,2008,2008,485119,0.388623728270448
56215,56921,"WT","WND","Onshore Wind Turbine",115.5,2008,2008,2008,375670,0.371296131570104
56215,56979,"WT","WND","Onshore Wind Turbine",199.5,2009,2009,2009,616994,0.35304814547785
56215,56980,"WT","WND","Onshore Wind Turbine",52.5,2009,2009,2009,143141,0.311243748641009
56215,56981,"WT","WND","Onshore Wind Turbine",249,2009,2009,2009,772988,0.354380077387174
56215,56983,"WT","WND","Onshore Wind Turbine",180,2009,2009,2009,475691,0.301681253170979
56215,56984,"WT","WND","Onshore Wind Turbine",197,2009,2009,2009,539177,0.31243596875507
56215,57212,"WT","WND","Onshore Wind Turbine",200.1,2010,2010,2010,509267,0.290532245292879
56215,57493,"WT","WND","Onshore Wind Turbine",150.4,2011,2011,2011,380904,0.289110317691635
56215,57675,"WT","WND","Onshore Wind Turbine",150.4,2011,2011,2011,429410,0.325926904206742
56215,57802,"WT","WND","Onshore Wind Turbine",203,2012,2012,2012,638389,0.358992397147806
56215,57862,"WT","WND","Onshore Wind Turbine",200,2012,2012,2012,662516,0.378148401826484
56215,58000,"WT","WND","Onshore Wind Turbine",99.8,2012,2012,2012,338846,0.387585673630366
56215,58596,"WT","WND","Onshore Wind Turbine",211.2,2014,2014,2014,928407,0.5018112416978
56215,59068,"WT","WND","Onshore Wind Turbine",200,2016,2016,2016,558408,0.31872602739726
56216,50201,"ST","WDS","Wood/Wood Waste Biomass",20,2010,2010,2010,96841,0.552745433789954
56218,56948,"GT","NG","Natural Gas Fired Combustion Turbine",726,2011,2011,2011,167695.64,0.0263682340214096
56221,55999,"IC","NG","Natural Gas Internal Combustion Engine",5.8,2004,2004,2004,13229,0.260372382302
56222,56956,"WT","WND","Onshore Wind Turbine",180,2008,2008,2008,343443,0.217810121765601
56225,50637,"ST","BLQ","Wood/Wood Waste Biomass",93.8,1986,1991,1981,264326.26,0.32168689332204
56225,50637,"ST","NG","Natural Gas Steam Turbine",20,1963.5,1977,1950,63270.538,0.361133207762557
56226,60696,"IC","LFG","Landfill Gas",3.4,2008,2008,2008,855,0.0287066881547139
5623,50955,"ST","NG","Natural Gas Steam Turbine",6.7,1954.33333333333,1969,1947,16665.252,0.283944183193621
56236,56963,"CA","NG","Natural Gas Fired Combined Cycle",304,2014,2014,2014,1753137,0.658321692501803
56236,56963,"CT","NG","Natural Gas Fired Combined Cycle",450.6,2014,2014,2014,3033975,0.768628890550803
56237,56966,"PV","SUN","Solar Photovoltaic",3.9,2010.5,2013,2008,4509,0.131981032665964
5624,10025,"HY","WAT","Conventional Hydroelectric",0.4,1957,1957,1957,0,0
5624,10025,"ST","BIT","Conventional Steam Coal",132.9,1974.85714285714,2015,1954,333021.03,0.28605040869126
56246,57118,"WT","WND","Onshore Wind Turbine",12.5,2010,2010,2010,39760,0.36310502283105
56249,56982,"BT","GEO","Geothermal",63.9,2009,2009,2009,236398,0.422317262274816
5625,1580,"IC","DFO","Petroleum Liquids",33.6,1971.2,1995,1954,-1085,-0.00368626331811263
5625,4257,"GT","DFO","Petroleum Liquids",10.8,2004,2004,2004,-199,-0.00210341620158972
5625,4257,"IC","DFO","Petroleum Liquids",15.4,1986.5,1995,1978,-498,-0.00369151396548657
5625,4257,"IC","RFO","Petroleum Liquids",12.6,1989,1989,1989,0,0
56261,56962,"IC","LFG","Landfill Gas",3.2,2008,2008,2008,25362,0.904751712328767
56267,56964,"GT","NG","Natural Gas Fired Combustion Turbine",512,2012,2012,2012,1113993.9,0.248375494970034
56268,56978,"HY","WAT","Conventional Hydroelectric",1.4,1997.75,2010,1985,600,0.0489236790606654
56271,56960,"WT","WND","Onshore Wind Turbine",29.4,2008,2008,2008,85648,0.332556766999037
56272,56961,"BA","MWH","Batteries",36,2012,2012,2012,-619,-0.00196283612379503
56272,56961,"WT","WND","Onshore Wind Turbine",152.5,2009,2009,2009,412439,0.308734935249644
56273,56959,"WT","WND","Onshore Wind Turbine",58.8,2008,2008,2008,136020,0.264071381977449
56275,57001,"GT","NG","Natural Gas Fired Combustion Turbine",49.9,2010,2010,2010,10340,0.0236546151664059
56284,56993,"PV","SUN","Solar Photovoltaic",3,2008,2008,2008,4021,0.153006088280061
56285,56985,"WT","WND","Onshore Wind Turbine",148.5,2008,2008,2008,531880,0.408867979644235
56289,50191,"ST","BLQ","Wood/Wood Waste Biomass",65,1956.75,1976,1949,65979.556,0.115875581313664
56291,54752,"ST","BLQ","Wood/Wood Waste Biomass",37.4,1982,1982,1982,228426.15,0.697220441725881
56291,54752,"ST","WDS","Wood/Wood Waste Biomass",40,1968,1968,1968,197634.71,0.564025998858448
56294,57004,"PV","SUN","Solar Photovoltaic",1,2007,2007,2007,941,0.107420091324201
563,10151,"ST","WC","Conventional Steam Coal",95.7,1992,1992,1992,529355.56,0.631439048014391
56310,55044,"ST","NG","Natural Gas Steam Turbine",18,1996,1996,1996,47166.27,0.299126522070015
56318,55885,"IC","LFG","Landfill Gas",2.4,2009,2009,2009,12601,0.599362633181126
56351,57071,"IC","LFG","Landfill Gas",1.6,2008,2008,2008,12586,0.897973744292237
56352,57070,"GT","KER","Petroleum Liquids",242,2010,2010,2010,12119.426,0.00571692611041926
56353,57069,"HY","WAT","Conventional Hydroelectric",18,1924,1924,1924,117989,0.74828132927448
56354,57068,"GT","KER","Petroleum Liquids",242,2011,2011,2011,9352.506,0.00441172591418544
56355,52051,"IC","LFG","Landfill Gas",3.2,1992,1992,1992,13082,0.466680936073059
56355,54536,"IC","LFG","Landfill Gas",12,1994,1998,1992,5938,0.0564878234398782
56355,54723,"IC","LFG","Landfill Gas",3.2,1993,1993,1993,17426,0.621646689497717
56355,54903,"IC","LFG","Landfill Gas",2.4,1994,1994,1994,17903,0.851550608828006
56355,54980,"IC","LFG","Landfill Gas",14.4,2001.5,2006,1997,115202,0.913257864028412
56355,54989,"IC","LFG","Landfill Gas",8.8,2001.77777777778,2010,1998,72065,0.934840701535907
56355,56554,"IC","LFG","Landfill Gas",3.2,2006,2006,2006,23470,0.837257420091324
56355,57123,"IC","LFG","Landfill Gas",9.6,2008,2008,2008,40680,0.483732876712329
56364,57072,"ST","BFG","Other Gases",78,2010,2010,2010,0,0
56365,57049,"WT","WND","Onshore Wind Turbine",106.5,2008,2008,2008,284565.6,0.305020258537527
56366,57050,"WT","WND","Onshore Wind Turbine",103.5,2009,2009,2009,290304.63,0.320191284494739
56367,57076,"IC","OBG","Other Waste Biomass",3.6,2010,2010,2010,3218,0.102042110603754
56369,6513,"HY","WAT","Conventional Hydroelectric",2,1914,1914,1914,5926,0.33824200913242
56369,6531,"HY","WAT","Conventional Hydroelectric",2.4,1911,1911,1911,13993,0.665572678843227
56369,6532,"HY","WAT","Conventional Hydroelectric",2.6,1904,1904,1904,8279,0.363496663154197
56375,54561,"CA","NG","Natural Gas Fired Combined Cycle",3,1986,1986,1986,17508,0.6662100456621
56375,54561,"CT","NG","Natural Gas Fired Combined Cycle",24,1985,1985,1985,194571,0.925470890410959
56377,57091,"WT","WND","Onshore Wind Turbine",42,2009,2009,2009,129793,0.352775059795608
56378,57090,"WT","WND","Onshore Wind Turbine",99,2009,2009,2009,332386,0.383268760666021
56380,55187,"CA","NG","Natural Gas Fired Combined Cycle",149.9,2002,2002,2002,860696,0.655456758082253
56380,55187,"CT","NG","Natural Gas Fired Combined Cycle",768.4,2001.75,2002,2001,4962332,0.73721532497106
56381,58570,"BT","GEO","Geothermal",25,2013,2013,2013,164844,0.752712328767123
56385,56651,"WT","WND","Onshore Wind Turbine",70,2009,2009,2009,145643,0.237513046314416
56386,7835,"GT","NG","Natural Gas Fired Combustion Turbine",772.6,2003,2003,2003,875117,0.129302615730316
56389,50308,"ST","SUB","Conventional Steam Coal",20,1963.5,1989,1955,105551.4,0.602462328767123
56392,50626,"OT","OTH","All Other",5.7,1990,1990,1990,13984.49,0.28007069614676
56394,57093,"WT","WND","Onshore Wind Turbine",17,2009,2009,2009,42051,0.28237308622079
56395,57102,"IC","LFG","Landfill Gas",2.2,2008,2010,2006,9911,0.514269406392694
56396,57100,"IC","LFG","Landfill Gas",1.1,2008,2008,2008,9027,0.936799501867995
56397,57101,"IC","LFG","Landfill Gas",1.4,2010,2010,2010,7905,0.644569471624266
56401,1631,"GT","KER","Petroleum Liquids",21.1,1969,1969,1969,292,0.00157977883096367
56401,1634,"HY","WAT","Conventional Hydroelectric",3.5,1929.25,1964,1914,0,0
56401,1637,"HY","WAT","Conventional Hydroelectric",3.2,1918,1918,1918,8054,0.287314497716895
56401,1638,"HY","WAT","Conventional Hydroelectric",3.6,1930,1934,1926,6694,0.21226534753932
56401,1642,"GT","KER","Petroleum Liquids",17,1968,1968,1968,641.756,0.00430940102068225
56401,1642,"GT","NG","Natural Gas Fired Combustion Turbine",120,2002,2002,2002,28504.609,0.0271162566590563
56401,1642,"ST","NG","Natural Gas Steam Turbine",113.6,1957,1957,1957,10351.927,0.0104025248810213
56401,1643,"GT","KER","Petroleum Liquids",20.4,1969,1969,1969,420,0.00235025517056138
56401,6378,"HY","WAT","Conventional Hydroelectric",1.2,1920,1920,1920,1557,0.148116438356164
56401,6379,"HY","WAT","Conventional Hydroelectric",3.7,1928,1928,1928,3601,0.111100826854252
56402,10765,"ST","WDS","Wood/Wood Waste Biomass",27.5,1987,1987,1987,34676.688,0.143946400996264
56402,10766,"ST","WDS","Wood/Wood Waste Biomass",27.5,1987,1987,1987,47291,0.196309672063097
56406,57103,"ST","NG","Natural Gas Steam Turbine",6.3,2007,2007,2007,0,0
56409,57107,"WT","WND","Onshore Wind Turbine",102,2011,2011,2011,214357,0.239901736950488
56410,57106,"WT","WND","Onshore Wind Turbine",1.5,2008,2008,2008,2772,0.210958904109589
56412,55347,"GT","NG","Natural Gas Fired Combustion Turbine",688,2002,2002,2002,1170161.8,0.194157142667516
56413,57119,"ST","AB","Other Waste Biomass",23.4,2009,2009,2009,75676.975,0.369184790032393
56414,57121,"WT","WND","Onshore Wind Turbine",120,2009,2009,2009,402095,0.382510464231355
56415,57120,"WT","WND","Onshore Wind Turbine",49.5,2009,2009,2009,198055,0.456747843734145
56416,57108,"WT","WND","Onshore Wind Turbine",99,2009,2009,2009,365241,0.421153313961533
56417,57109,"WT","WND","Onshore Wind Turbine",199.7,2009,2009,2009,467962,0.267502852452194
56418,57110,"WT","WND","Onshore Wind Turbine",102,2009,2009,2009,263021,0.294364983436297
56419,57111,"WT","WND","Onshore Wind Turbine",100,2009,2009,2009,345516,0.394424657534247
56420,57112,"WT","WND","Onshore Wind Turbine",99,2010,2010,2010,248764,0.28684562520179
56421,57113,"WT","WND","Onshore Wind Turbine",200,2010,2010,2010,489941,0.279646689497717
56423,57115,"WT","WND","Onshore Wind Turbine",103.5,2010,2010,2010,266678,0.294132309796396
56427,57122,"CA","NG","Natural Gas Fired Combined Cycle",5.5,2007,2007,2007,10130,0.210253217102532
56427,57122,"CT","NG","Natural Gas Fired Combined Cycle",13.5,2007,2007,2007,97785,0.826864535768645
56431,57005,"PV","SUN","Solar Photovoltaic",1,2008,2008,2008,1863,0.212671232876712
56431,57008,"PV","SUN","Solar Photovoltaic",1,2009,2009,2009,1839,0.209931506849315
56434,57012,"PV","SUN","Solar Photovoltaic",1,2009,2009,2009,2398,0.273744292237443
56437,57131,"WT","WND","Onshore Wind Turbine",60,2009,2009,2009,145459,0.276748477929985
56439,57130,"WT","WND","Onshore Wind Turbine",4.5,2008,2008,2008,12730,0.322932521562659
56440,57128,"IC","LFG","Landfill Gas",4,2009.33333333333,2010,2009,22559,0.643807077625571
56440,57133,"IC","LFG","Landfill Gas",3.5,2011,2013,2009,24409,0.796118721461187
56440,58320,"IC","LFG","Landfill Gas",1.6,2013,2013,2013,11921,0.85052796803653
56448,10700,"ST","BLQ","Wood/Wood Waste Biomass",12.5,1965,1965,1965,0,0
56448,10700,"ST","WDS","Wood/Wood Waste Biomass",16,1987,1987,1987,0,0
56467,10608,"HY","WAT","Conventional Hydroelectric",4.8,1958.5,1986,1941,24564,0.584189497716895
56475,57136,"WT","WND","Onshore Wind Turbine",16.8,2010,2010,2010,34629,0.235302511415525
56476,57138,"ST","WDS","Wood/Wood Waste Biomass",20.8,2012,2012,2012,73353.096,0.402578898840885
56477,7191,"HY","WAT","Conventional Hydroelectric",2.3,1986,1986,1986,4730,0.234762755608497
56478,54604,"GT","NG","Natural Gas Fired Combustion Turbine",3,1989,1989,1989,24947.86,0.949309741248097
56478,54604,"IC","DFO","Petroleum Liquids",9.4,2002.2,2007,1992,19.6,0.00023802584280579
56480,56259,"CA","NG","Natural Gas Fired Combined Cycle",295.7,2010,2010,2010,1379574,0.532585784370498
56480,56259,"CT","NG","Natural Gas Fired Combined Cycle",358,2010,2010,2010,2279710,0.726929797709242
56482,57976,"WT","WND","Onshore Wind Turbine",80,2012,2012,2012,271002,0.386703767123288
56483,57137,"WT","WND","Onshore Wind Turbine",63,2010,2010,2010,173247,0.313921504674929
56484,56647,"WT","WND","Onshore Wind Turbine",54,2009,2009,2009,144624,0.305733130390665
56488,10418,"ST","OG","Other Gases",52.1,1996.5,2000,1993,0,0
56491,7760,"GT","NG","Natural Gas Fired Combustion Turbine",188,1999,1999,1999,113553,0.0689503788982804
56498,57173,"IC","OBG","Other Waste Biomass",1.2,2008,2008,2008,2763,0.262842465753425
56499,57152,"WT","WND","Onshore Wind Turbine",98.9,2009,2009,2009,261218,0.301510681422589
56505,2511,"GT","NG","Natural Gas Fired Combustion Turbine",293.2,1970.36363636364,1971,1970,138206.91,0.0538098380646246
56505,2511,"ST","NG","Natural Gas Steam Turbine",376,1959.5,1963,1956,1470200.9,0.446359449383076
